"zip_code","listing_id","host_is_superhost","host_identity_verified","host_neighbourhood","latitude","longitude","property_type","accommodates","bedrooms","beds","bathrooms","number_of_reviews","review_scores_rating","price","shared_bath","pool","fireplace","jacuzzi","self_checkin","parking","lake_access","sauna","pets_allowed","washer_dryer","gym","median_price_SQFT","total_listing_count","property_type_clean","downtown"
78610,54185604,0,1,"Las Colinas",30.08851,-97.80272,"Entire rental unit",5,2,3,2,15,4.47,138,0,0,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,52367267,0,0,NA,30.07927,-97.842,"Camper/RV",7,1,5,1,0,NA,118,0,0,0,0,0,0,0,0,0,0,0,224,197,"camper_rv_boat",0
78610,652106234292697728,0,0,NA,30.08643,-97.80325,"Entire rental unit",3,1,2,1,3,4,108,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,692847310196707712,1,1,NA,30.07767,-97.80084,"Private room in home",4,2,3,1,1,5,100,0,0,0,0,1,1,0,0,0,1,0,224,197,"private_room",0
78610,22928078,1,1,NA,30.0821,-97.84512,"Entire rental unit",4,1,2,1,131,4.98,125,0,1,0,0,0,1,0,0,0,1,0,224,197,"condo_apartment",0
78610,542138672048803904,1,1,"Leisurewoods",30.11041,-97.86252,"Entire home",10,4,5,2.5,17,4.94,245,0,0,1,0,1,1,0,0,0,1,1,224,197,"house",0
78610,610192345147735808,0,1,NA,30.10825,-97.7826,"Private room in bungalow",1,1,1,1,2,4.5,32,1,1,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,580558106024468992,1,1,"Sendero Springs",30.06335,-97.81508,"Entire home",14,4,7,2.5,22,4.77,166,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,32210620,1,1,NA,30.06118,-97.79488,"Tiny home",5,2,4,1,146,4.83,120,0,0,0,0,1,1,0,0,0,0,0,224,197,"house",0
78610,51104310,0,1,"South Austin",30.12952,-98.01148,"Entire guesthouse",2,1,1,1,9,4.67,175,0,0,0,0,0,1,0,0,0,0,0,224,197,"house",0
78610,33097073,0,0,NA,30.0937,-97.84931,"Private room in home",2,1,2,2,2,5,35,1,0,1,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,25287914,0,1,NA,30.09389,-97.84471,"Entire cabin",6,1,4,1,74,4.96,175,0,0,1,0,0,1,0,0,0,0,0,224,197,"house",0
78610,654506178323495936,0,1,NA,30.06047,-97.70665,"Entire home",6,3,3,2.5,4,5,199,0,0,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,31286222,1,1,NA,30.0986,-97.86534,"Private room in home",2,1,1,1,82,4.99,58,0,0,0,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,11513639,0,1,NA,30.06795,-97.81729,"Entire home",8,3,3,2,57,4.75,306,0,0,1,0,1,1,0,0,0,1,0,224,197,"house",0
78610,574553739687656896,0,1,"Las Colinas",30.08851,-97.80466,"Entire rental unit",7,3,3,2,8,4.5,149,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,50026025,0,1,"West Austin",30.11959,-97.87239,"Entire home",8,3,5,2,18,4.94,295,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,13978025,0,1,NA,30.12347,-97.86098,"Private room in home",2,2,1,2.5,5,5,75,0,0,1,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,45635595,1,1,NA,30.06622,-97.81941,"Entire home",7,3,4,2,59,4.95,166,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,636078024397942528,0,1,NA,30.05865,-97.83677,"Entire townhouse",7,4,4,2.5,7,5,275,0,0,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,33149805,0,0,NA,30.09256,-97.85019,"Private room in home",2,1,1,2,2,5,35,1,0,1,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,639909467162807808,0,0,NA,30.08294,-97.79417,"Private room in home",4,2,2,1,7,5,95,0,1,0,0,1,1,0,0,0,1,0,224,197,"private_room",0
78610,32168690,1,1,NA,30.0599,-97.79507,"Tiny home",4,1,1,1,137,4.91,105,0,0,0,0,1,1,0,0,0,0,0,224,197,"house",0
78610,21139709,0,0,NA,30.06025,-97.8408,"Private room in home",2,1,1,2.5,1,5,95,1,0,0,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,51968592,1,1,NA,30.056259,-97.840675,"Private room in home",2,1,1,1,52,4.77,65,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,32215718,1,1,NA,30.06028,-97.79501,"Tiny home",4,1,1,1,100,4.85,105,0,0,0,0,1,1,0,0,0,0,0,224,197,"house",0
78610,567532935162407872,1,1,NA,30.07644,-97.80177,"Private room in home",2,1,1,1,12,5,61,0,0,0,0,1,1,0,0,0,1,0,224,197,"private_room",0
78610,695937741041949184,0,1,"Charter Oak",30.08231,-97.8272,"Entire rental unit",4,2,2,2,0,NA,107,0,0,0,0,0,0,0,0,0,0,0,224,197,"condo_apartment",0
78610,53005441,0,1,NA,30.10956,-97.78119,"Private room in bungalow",1,1,1,1,2,3,32,1,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,672496784701879680,1,1,"South Austin",30.09865,-97.76196,"Entire home",15,4,9,3,0,NA,413,0,1,1,0,1,1,0,0,0,1,0,224,197,"house",0
78610,54219949,0,1,"Las Colinas",30.08667,-97.80281,"Entire rental unit",3,1,2,1,10,4.7,137,0,0,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,5315761,0,1,NA,30.09841,-97.86738,"Entire home",6,4,5,2,22,5,250,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,45024747,0,0,NA,30.08144,-97.84209,"Camper/RV",11,2,4,1,1,5,134,0,0,0,0,0,0,0,0,0,0,0,224,197,"camper_rv_boat",0
78610,45055752,0,0,NA,30.08067,-97.84202,"Private room in camper/rv",6,2,1,0,0,NA,62,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,43485964,0,1,NA,30.07457,-97.92125,"Entire home",12,6,10,4,4,5,675,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,51002668,1,1,NA,30.02446,-97.88437,"Private room in home",2,1,NA,1,0,NA,139,0,0,0,0,1,0,0,0,0,0,0,224,197,"private_room",0
78610,18156827,0,1,"South Austin",30.13025,-98.01234,"Entire home",4,2,2,1,6,4.33,343,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,21228175,0,1,NA,30.07136,-97.92023,"Private room in guest suite",2,1,2,1,1,5,90,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,17359829,1,1,NA,30.02421,-97.88272,"Entire home",16,4,6,3,101,4.98,377,0,0,0,0,1,0,1,0,0,1,0,224,197,"house",0
78610,50849278,1,1,NA,30.02437,-97.88316,"Private room in home",2,1,NA,1,3,5,119,1,0,0,0,1,0,0,0,0,0,0,224,197,"private_room",0
78610,40180511,1,1,NA,30.06741,-97.82244,"Private room in home",2,1,1,1,15,4.87,65,0,0,0,0,1,1,0,0,0,1,0,224,197,"private_room",0
78610,35916464,1,1,NA,30.11315,-97.87561,"Entire cottage",5,1,2,1,93,4.96,110,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,27370325,1,1,NA,30.11261,-97.88022,"Entire guest suite",2,1,1,1,131,4.95,75,0,1,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,48759070,1,1,NA,30.0514,-97.83496,"Entire home",16,8,10,3,51,4.92,496,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,652181977879811456,0,0,NA,30.08637,-97.80294,"Entire rental unit",3,1,2,1,0,NA,108,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,5367201,0,1,NA,30.07206,-97.92038,"Private room in cabin",2,1,1,1,8,4.88,137,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,567372477552053632,0,1,"Leisurewoods",30.10832,-97.86176,"Entire guesthouse",4,1,2,1,5,4.8,154,0,0,0,0,0,1,0,0,0,0,0,224,197,"house",0
78610,555268747679838208,0,0,NA,30.07908,-97.81273,"Private room in home",2,1,NA,1,7,4.71,59,0,1,0,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,24411856,1,1,NA,30.11466,-97.91381,"Farm stay",3,1,2,1,263,4.99,104,0,0,0,0,1,1,0,0,0,0,0,224,197,"other",0
78610,567642366746371648,0,1,NA,30.10739,-97.78106,"Private room in home",1,1,1,1,0,NA,40,0,0,0,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,581211006961354240,0,1,NA,30.06664,-97.81716,"Entire rental unit",4,1,1,1,0,NA,155,0,1,0,1,0,1,0,0,0,1,0,224,197,"condo_apartment",0
78610,607511104548217728,1,1,NA,30.07752,-97.812004,"Private room in home",2,1,2,1,11,5,54,1,0,0,0,1,1,0,0,0,1,0,224,197,"private_room",0
78610,575377686087588608,0,0,NA,30.06029,-97.82689,"Entire home",6,3,3,2,7,5,450,0,1,1,0,1,1,0,0,0,1,0,224,197,"house",0
78610,648729040844095104,0,1,NA,30.05037,-97.88651,"Entire bungalow",5,2,3,2,9,5,150,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,574528742650922048,0,1,"Las Colinas",30.08701,-97.80394,"Entire rental unit",6,2,2,2,7,3.86,140,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,54296551,1,1,NA,30.08221,-97.82818,"Entire rental unit",2,1,1,1,27,4.93,93,0,1,0,1,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,569940628558248576,0,1,"Charter Oak",30.08172,-97.82739,"Entire rental unit",2,1,1,1,0,NA,95,0,0,0,0,0,0,0,0,0,0,0,224,197,"condo_apartment",0
78610,46199108,0,0,NA,30.06842,-97.82573,"Private room in home",2,1,1,1,1,5,50,1,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,652152400987066752,0,0,NA,30.08818,-97.80285,"Entire rental unit",3,1,2,1,0,NA,110,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,585667618386616064,0,1,NA,30.06474,-97.82435,"Entire home",4,2,2,1,0,NA,64,0,1,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,6474174,0,0,NA,30.09686,-97.86691,"Private room in home",2,1,1,2.5,3,3.67,60,1,1,0,0,0,1,0,0,0,1,1,224,197,"private_room",0
78610,569682040607213312,0,1,NA,30.07525,-97.801,"Entire guest suite",3,1,1,1,8,5,116,0,0,0,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,51428123,1,1,"St. Johns",30.05787,-97.8297,"Entire home",10,4,5,2,41,4.61,144,0,1,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,52781702,1,1,NA,30.08112,-97.82927,"Entire rental unit",4,1,2,1,54,4.87,107,0,1,0,1,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,574461998005146560,0,1,"Las Colinas",30.0881,-97.8042,"Entire rental unit",6,2,4,2,9,4.11,143,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,54253352,0,1,"Las Colinas",30.08644,-97.80269,"Entire serviced apartment",3,1,2,1,7,4.43,137,0,0,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,652159532243268224,0,0,NA,30.08829,-97.80268,"Entire rental unit",3,1,2,1,0,NA,108,0,1,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,21227986,0,1,NA,30.0721,-97.92009,"Private room in guest suite",6,3,6,3,0,NA,270,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,33356285,0,0,NA,30.09386,-97.85024,"Entire home",10,4,5,3,3,5,260,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,14249052,1,1,NA,30.06468,-97.66662,"Entire home",15,7,12,4,157,4.61,629,0,1,1,0,1,1,0,0,0,1,0,224,197,"house",0
78610,21228573,0,1,NA,30.07263,-97.92038,"Private room in guest suite",2,1,2,1,0,NA,90,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,39863550,0,1,NA,30.05346,-97.8421,"Entire home",6,3,2,2,42,4.62,151,0,1,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,21228351,0,1,NA,30.0714,-97.91871,"Private room in guest suite",2,1,2,1,1,5,90,0,0,0,0,0,1,0,0,0,0,0,224,197,"private_room",0
78610,594817536462358528,0,1,"West Austin",30.06898,-97.82315,"Entire home",6,3,3,2,4,4.5,162,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,32941054,1,1,NA,30.06006,-97.82766,"Private room in home",6,3,4,2.5,83,5,116,0,0,0,0,1,1,0,0,0,1,0,224,197,"private_room",0
78610,49983791,1,1,NA,30.08257,-97.83669,"Entire home",12,4,7,2,37,4.81,350,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,48885224,1,1,NA,30.024872,-97.88353,"Entire home",16,4,6,2,59,4.97,458,0,1,0,0,1,1,1,0,0,1,0,224,197,"house",0
78610,52810000,0,0,NA,30.08059,-97.84318,"Camper/RV",9,2,6,1,0,NA,120,0,0,0,0,0,0,0,0,0,0,0,224,197,"camper_rv_boat",0
78610,581796515249143424,0,1,NA,30.09873,-97.88696,"Entire home",8,4,6,3,9,4.78,250,0,0,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,54253855,0,1,"Las Colinas",30.08698,-97.80413,"Entire serviced apartment",3,1,2,1,4,5,137,0,0,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,41231458,0,1,NA,30.09497,-97.88281,"Entire home",8,3,3,2.5,28,4.86,350,0,1,1,1,1,1,0,0,0,1,0,224,197,"house",0
78610,704504751826835456,0,1,NA,30.0670876,-97.8198312,"Entire home",6,3,2,1,0,NA,96,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,46052940,1,1,"Zilker",30.09573,-97.86404,"Entire home",14,5,8,3.5,61,4.97,402,0,0,1,1,1,1,0,0,0,1,0,224,197,"house",0
78610,53499736,0,1,NA,30.11717,-97.8761,"Entire cabin",4,2,2,2,2,5,225,0,0,0,0,0,1,0,0,0,1,0,224,197,"house",0
78610,48808802,0,0,NA,30.0797,-97.84209,"Camper/RV",8,2,5,1,0,NA,110,0,0,0,0,0,0,0,0,0,0,0,224,197,"camper_rv_boat",0
78610,32979732,0,0,NA,30.09445,-97.84928,"Private room in home",4,1,1,1,4,4.75,49,0,0,1,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,577014019345852928,1,0,NA,30.11447,-97.87743,"Entire home",11,4,5,2.5,18,5,360,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,53096693,0,1,NA,30.08862,-97.85724,"Entire home",6,3,3,2,6,4.17,300,0,0,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,8594107,1,1,NA,30.04758,-97.88594,"Entire home",12,4,5,3.5,106,4.88,350,0,0,1,0,0,1,0,0,0,1,0,224,197,"house",0
78610,552118234778466880,1,1,NA,30.06186,-97.70675,"Entire home",6,3,3,2.5,12,4.92,224,0,0,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,601570733342982400,1,1,NA,30.0821,-97.82723,"Entire rental unit",4,1,2,1,19,5,107,0,1,0,1,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,50851801,1,1,NA,30.02523,-97.88251,"Private room in home",2,1,1,1,9,5,119,1,0,0,0,1,0,0,0,0,0,0,224,197,"private_room",0
78610,25588281,1,1,NA,30.07745,-97.83911,"Entire guesthouse",3,1,1,1,128,4.98,89,0,1,0,0,1,1,0,0,0,1,0,224,197,"house",0
78610,54254090,0,1,"Las Colinas",30.08704,-97.80287,"Entire serviced apartment",3,1,2,1,15,5,95,0,0,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,574538269177238464,0,1,"Las Colinas",30.0868,-97.80389,"Entire rental unit",3,1,2,1,8,4.63,95,0,1,0,1,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,5307348,0,1,NA,30.06753,-97.81702,"Private room in home",4,2,2,1,39,4.9,83,0,0,1,0,0,1,0,0,0,1,0,224,197,"private_room",0
78610,54254282,0,1,"Las Colinas",30.08768,-97.80384,"Entire serviced apartment",5,2,2,2,8,4.88,138,0,0,0,0,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,574532811071530816,0,1,"Las Colinas",30.08684,-97.80328,"Entire rental unit",6,2,4,2,10,4.8,143,0,1,0,1,0,1,0,0,0,1,1,224,197,"condo_apartment",0
78610,671074466344975360,1,1,NA,30.02537,-97.88414,"Entire home",16,4,6,2,0,NA,595,0,0,0,0,1,1,1,0,0,1,0,224,197,"house",0
78611,21323837,1,1,NA,30.72059,-98.39463,"Entire home",7,3,4,2,186,4.89,163,0,0,1,0,1,1,1,0,0,1,0,314,137,"house",0
78611,48904853,1,0,NA,30.84927,-98.39265,"Entire home",4,2,3,1,27,5,85,0,0,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,21897226,0,1,NA,30.71638,-98.40628,"Entire home",16,5,12,3,18,4.89,860,0,0,1,0,0,1,0,0,0,1,0,314,137,"house",0
78611,23374279,0,1,NA,30.8289,-98.35361,"Entire home",10,4,6,2.5,61,4.8,320,0,0,1,0,0,1,1,0,0,1,0,314,137,"house",0
78611,50176440,0,1,"Hancock",30.6668,-98.4279,"Entire condo",4,1,2,1,0,NA,136,0,0,1,0,0,1,0,0,0,1,0,314,137,"condo_apartment",0
78611,31665630,1,1,NA,30.66159,-98.43616,"Entire guesthouse",2,1,1,1,29,4.93,140,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,584924657932780288,0,1,NA,30.88312,-98.46971,"Entire cabin",5,1,3,1,6,5,150,0,0,0,0,0,1,1,0,0,0,0,314,137,"house",0
78611,24961323,1,1,NA,30.66128,-98.43562,"Room in boutique hotel",8,2,1,2,16,5,200,1,0,0,0,0,1,1,0,0,1,0,314,137,"private_room",0
78611,38516592,1,0,NA,30.72105,-98.4015,"Entire cottage",10,2,6,2,88,4.95,271,0,0,0,0,1,1,1,0,0,1,0,314,137,"house",0
78611,24990570,1,1,NA,30.661,-98.43534,"Room in boutique hotel",2,1,2,1,27,4.89,104,0,0,0,0,0,1,1,0,0,0,0,314,137,"private_room",0
78611,540061131992992000,1,1,NA,30.68697,-98.40662,"Entire cottage",10,3,7,2,30,4.93,270,0,1,0,1,1,1,1,0,0,1,0,314,137,"house",0
78611,689725085751484544,0,1,NA,30.75904,-98.22919,"Camper/RV",2,1,1,1,0,NA,96,0,1,0,0,0,1,0,0,0,0,0,314,137,"camper_rv_boat",0
78611,17991536,0,1,NA,30.65587,-98.43408,"Entire condo",8,3,6,2,15,4.33,202,0,1,0,1,0,1,1,0,0,1,0,314,137,"condo_apartment",0
78611,41641192,1,0,NA,30.67298,-98.41762,"Entire home",10,3,7,3,12,4.67,360,0,1,0,0,0,1,1,0,0,1,1,314,137,"house",0
78611,35875335,0,1,NA,30.83251,-98.44054,"Room in boutique hotel",4,1,2,1,45,4.8,128,0,0,0,0,0,1,1,0,0,0,0,314,137,"private_room",0
78611,52015264,1,0,NA,30.659765,-98.429543,"Entire home",16,4,10,4,3,4.67,644,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,53527296,0,0,NA,30.67484,-98.44116,"Entire home",8,3,4,3,6,5,650,0,1,0,1,1,1,1,0,0,1,0,314,137,"house",0
78611,45988121,1,1,NA,30.67921,-98.4301,"Entire home",16,8,13,4,57,4.95,564,0,0,0,1,0,1,1,0,0,1,0,314,137,"house",0
78611,27411495,0,1,"Northwest Dallas",30.7234,-98.39134,"Entire home",7,3,4,2,44,4.57,328,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,32496081,1,1,NA,30.66127,-98.43737,"Entire cottage",4,2,3,2,13,4.85,160,0,0,0,0,0,1,1,0,0,0,0,314,137,"house",0
78611,24993610,1,1,NA,30.66118,-98.43733,"Room in boutique hotel",2,1,2,1,25,4.96,104,0,0,0,0,0,1,1,0,0,0,0,314,137,"private_room",0
78611,48863624,1,0,NA,30.6732,-98.44296,"Entire home",16,5,14,4,0,NA,990,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,22131212,0,1,"Bouldin Creek",30.67699,-98.39786,"Entire home",8,3,6,1.5,33,4.76,284,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,36974082,0,1,NA,30.65455,-98.43341,"Entire condo",6,2,2,2,10,4.3,145,0,1,0,1,0,1,0,0,0,1,0,314,137,"condo_apartment",0
78611,5324377,1,1,NA,30.66132,-98.43998,"Entire home",10,3,9,2,63,4.97,374,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,44660199,1,1,NA,30.68398,-98.41008,"Entire cabin",10,2,6,2,30,4.97,450,0,0,0,1,0,1,1,0,0,1,0,314,137,"house",0
78611,48936469,0,1,"East Downtown",30.64775,-98.44554,"Entire home",16,5,9,4.5,23,4.78,660,0,1,0,1,0,1,0,0,0,1,0,314,137,"house",0
78611,628372258134585344,0,1,NA,30.748425,-98.390984,"Entire home",11,3,6,2,3,3.67,527,0,0,0,0,1,0,1,0,0,1,0,314,137,"house",0
78611,684180956087657728,0,1,"Highland",30.65909,-98.43073,"Entire home",10,1,6,2,1,5,161,0,0,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,681140087378029184,1,1,NA,30.71101,-98.13669,"Entire cabin",4,1,2,1,4,5,130,0,0,0,0,0,1,0,0,0,0,0,314,137,"house",0
78611,43656530,0,1,NA,30.86193,-98.41658,"Camper/RV",6,2,2,1,16,4.94,159,0,0,1,0,0,1,1,0,0,0,0,314,137,"camper_rv_boat",0
78611,47845825,1,1,NA,30.729628,-98.262901,"Entire guesthouse",3,1,2,1,42,5,99,0,0,0,0,1,1,0,0,0,1,0,314,137,"house",0
78611,40919989,0,1,NA,30.83917,-98.34146,"Entire home",16,5,11,2,0,NA,213,0,1,1,0,0,1,1,0,0,0,0,314,137,"house",0
78611,50176783,0,1,"Hancock",30.6772,-98.43056,"Entire home",7,2,4,2,6,4.83,211,0,0,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,36794896,1,1,NA,30.6788,-98.40003,"Entire cabin",4,2,2,1,1,5,138,0,0,0,1,0,0,0,0,0,0,0,314,137,"house",0
78611,53107896,1,0,NA,30.884464,-98.47271,"Camper/RV",4,1,3,1,14,4.64,121,0,0,0,0,0,1,1,0,0,1,0,314,137,"camper_rv_boat",0
78611,15758946,1,1,NA,30.85622,-98.42805,"Entire cottage",2,1,1,1,110,4.97,130,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,38601087,1,1,NA,30.6755,-98.39632,"Entire cabin",16,5,16,4.5,2,5,733,0,1,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,49288345,0,1,"Padre Island",30.67593,-98.42783,"Entire home",10,4,8,2.5,3,5,356,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,681212053065657600,0,1,NA,30.88251,-98.47088,"Entire guesthouse",6,1,3,1,0,NA,150,0,0,0,0,0,0,0,0,0,0,0,314,137,"house",0
78611,38601104,1,1,NA,30.67176,-98.39748,"Entire cabin",12,3,7,2,2,5,321,0,1,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,53366017,1,1,"Tarrytown",30.8325,-98.34144,"Shipping container",7,1,2,1,12,4.75,200,0,0,0,0,0,1,0,0,0,0,0,314,137,"other",0
78611,38601048,1,1,NA,30.6759,-98.39807,"Entire cabin",16,5,14,5.5,0,NA,459,0,1,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,554406440539888448,0,0,"Newport Beach",30.72068,-98.4022,"Entire home",6,2,3,2.5,2,4.5,190,0,0,0,0,0,0,1,0,0,1,0,314,137,"house",0
78611,15233199,1,1,NA,30.6504,-98.44023,"Entire cabin",4,1,2,1,38,4.87,181,0,1,0,0,0,1,1,0,0,0,0,314,137,"house",0
78611,655201942332615424,1,0,NA,30.67176,-98.41831,"Entire home",12,4,6,4,0,NA,837,0,1,0,0,0,0,1,0,0,1,0,314,137,"house",0
78611,45075036,1,1,"Tarrytown",30.82248,-98.34823,"Entire home",8,2,5,2,37,4.95,200,0,0,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,43142000,0,1,NA,30.65543,-98.43363,"Private room in rental unit",2,1,1,1,9,3.78,79,0,1,0,1,0,1,0,0,0,0,0,314,137,"private_room",0
78611,38601074,1,1,NA,30.67561,-98.39709,"Entire cabin",16,4,9,3,2,5,459,0,1,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,48564743,0,1,"Bouldin Creek",30.85322,-98.39231,"Entire home",6,2,6,1.5,13,5,288,0,0,1,0,0,1,1,0,0,1,0,314,137,"house",0
78611,49856076,0,0,NA,30.82674,-98.34948,"Entire home",5,3,5,1,12,4.92,400,0,1,1,0,0,1,1,0,0,1,0,314,137,"house",0
78611,38601093,1,1,NA,30.67574,-98.3943,"Entire cabin",16,6,11,5,2,5,620,0,1,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,53425028,1,1,NA,30.672861,-98.420387,"Entire home",10,3,5,5,7,5,366,0,1,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,36483985,0,1,NA,30.71946,-98.40573,"Entire home",14,5,9,3.5,17,4.94,850,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,36794776,1,1,NA,30.67656,-98.40132,"Entire cabin",13,3,9,3.5,5,4.6,344,0,0,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,607922059575417344,1,1,"Tarrytown",30.83223,-98.34229,"Shipping container",6,1,2,1,2,5,199,0,0,0,0,0,1,0,0,0,0,0,314,137,"other",0
78611,241714,1,1,NA,30.76527,-98.22248,"Entire guesthouse",2,1,1,1,339,4.9,149,0,1,0,1,1,1,0,0,0,0,0,314,137,"house",0
78611,30180703,0,1,"Padre Island",30.68044,-98.40229,"Entire home",8,2,9,2,17,4.88,381,0,0,0,0,0,1,1,0,0,1,0,314,137,"house",0
78611,32819633,1,1,NA,30.68222,-98.40185,"Entire home",6,3,6,1,64,4.89,270,0,0,0,0,1,1,1,0,0,0,0,314,137,"house",0
78611,49097774,0,1,NA,30.67765,-98.40042,"Entire home",16,5,12,5,13,4.77,595,0,0,0,0,1,1,1,0,0,1,0,314,137,"house",0
78611,51326646,1,1,NA,30.71365,-98.13309,"Farm stay",4,1,1,1,85,5,137,0,0,0,0,0,1,0,0,0,1,0,314,137,"other",0
78611,19205030,1,1,NA,30.65191,-98.43893,"Entire cottage",5,1,3,1,3,5,281,0,1,0,0,0,1,1,0,0,0,0,314,137,"house",0
78611,41688685,1,0,NA,30.67178,-98.4217,"Entire home",9,3,4,4.5,14,4.71,495,0,1,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,36794211,1,1,NA,30.67577,-98.39863,"Entire cabin",15,4,10,3,4,4.75,643,0,1,1,1,0,0,0,0,0,1,0,314,137,"house",0
78611,42308662,1,1,"Tarrytown",30.82884,-98.35203,"Entire home",6,2,3,1,35,4.91,178,0,0,1,0,0,1,0,0,0,1,0,314,137,"house",0
78611,1308644,1,1,NA,30.9107,-98.44035,"Entire cabin",4,2,2,1,211,4.91,174,0,0,1,0,0,1,1,0,0,0,0,314,137,"house",0
78611,37970689,1,0,NA,30.71791,-98.40684,"Entire home",16,6,14,3.5,19,4.74,630,0,0,0,0,0,1,0,0,0,1,0,314,137,"house",0
78611,31711512,1,0,NA,30.86712,-98.46686,"Entire cabin",5,1,2,1,17,4.94,125,0,0,0,0,0,0,1,0,0,0,0,314,137,"house",0
